time,temperature,humidity,vibration,spoilage,remaining_hours
697,4.7,77.04,2.06,0,12.0
698,4.45,77.83,2.17,0,12.0
699,4.35,77.47,2.27,0,12.0
700,7.55,67.62,1.97,0,7.2
701,7.55,67.93,1.95,0,7.2
702,7.17,68.23,2.04,1,7.2
703,7.04,68.15,1.95,0,7.2
704,7.67,68.03,1.91,0,7.2
705,7.47,67.36,1.75,1,7.2
706,6.91,67.86,1.68,0,7.2
707,7.15,68.55,1.56,0,7.2
708,7.15,68.07,1.52,1,7.2
709,7.36,67.3,1.72,0,7.2
710,7.84,67.36,1.63,1,7.2
711,7.44,68.06,1.59,0,7.2
712,7.01,68.05,1.46,0,7.2
713,7.12,67.87,1.51,0,7.2
714,6.34,67.97,1.55,0,7.2
715,6.46,68.49,1.62,0,7.2
716,5.93,68.65,1.57,0,7.2
717,5.9,68.99,1.32,0,7.2
718,5.57,68.45,1.39,1,7.2
719,5.23,68.33,1.5,0,12.0
720,4.91,67.73,1.59,0,12.0
721,5.09,67.5,1.47,0,12.0
722,5.52,66.64,1.41,0,7.2
723,5.59,66.22,1.46,1,7.2
724,5.76,66.27,1.31,1,7.2
725,6.0,66.08,1.33,0,7.2
726,5.31,66.16,1.44,0,12.0
727,5.61,66.57,1.43,0,7.2
728,5.81,66.78,1.51,0,7.2
729,5.62,66.13,1.39,1,7.2
730,5.75,66.52,1.44,1,7.2
731,6.25,65.32,1.43,0,7.2
732,6.46,65.75,1.4,1,7.2
733,6.44,65.72,1.45,0,7.2
734,6.71,66.01,1.5,0,7.2
735,6.72,66.92,1.5,1,7.2
736,6.87,66.65,1.29,0,7.2
737,7.2,66.09,1.18,1,7.2
738,7.52,66.4,1.25,0,7.2
739,7.11,66.44,1.19,0,7.2
740,6.8,65.76,1.04,1,7.2
741,7.13,65.42,1.02,1,7.2
742,6.97,64.56,0.91,0,7.2
743,7.34,64.84,0.89,0,7.2
744,7.68,65.56,0.86,1,7.2
745,7.28,65.41,0.81,0,7.2
746,7.38,65.39,0.81,0,7.2
747,7.16,66.14,0.75,1,7.2
748,6.6,65.68,0.6,0,7.2
749,6.41,64.81,0.59,0,7.2
750,7.19,73.57,1.18,0,7.2
751,7.75,74.59,1.25,1,7.2
752,8.05,73.59,1.45,0,7.2
753,7.89,72.76,1.46,0,7.2
754,8.53,72.28,1.32,1,2.4
755,8.96,72.35,1.27,1,2.4
756,9.15,72.27,1.34,1,2.4
757,9.17,72.63,1.25,1,2.4
758,9.59,72.98,1.32,1,2.4
759,9.26,73.83,1.31,1,2.4
760,9.48,73.66,1.34,1,2.4
761,9.57,72.25,1.4,1,2.4
762,10.16,72.52,1.3,1,2.4
763,10.35,73.05,1.35,1,2.4
764,10.33,72.93,1.33,1,2.4
765,10.54,72.23,1.29,1,2.4
766,11.02,73.05,1.14,1,2.4
767,10.68,72.91,1.23,1,2.4
768,10.13,72.88,1.19,1,2.4
769,10.53,72.04,1.2,1,2.4
770,10.41,72.78,1.26,1,2.4
771,10.23,73.21,1.22,1,2.4
772,10.53,73.09,1.32,1,2.4
773,10.66,74.72,1.32,1,2.4
774,10.78,74.48,1.32,1,2.4
775,9.97,74.71,1.45,1,2.4
776,10.09,74.05,1.37,1,2.4
777,9.36,74.54,1.27,1,2.4
778,9.35,74.47,1.42,1,2.4
779,9.38,74.87,1.47,1,2.4
780,9.78,74.75,1.66,1,2.4
781,9.19,75.18,1.57,1,2.4
782,9.04,75.47,1.63,1,2.4
783,9.22,74.77,1.77,1,2.4
784,8.95,74.39,1.84,1,2.4
785,8.87,74.54,1.62,1,2.4
786,8.95,74.65,1.57,1,2.4
787,8.33,74.55,1.57,0,7.2
788,7.63,74.01,1.49,0,7.2
789,8.08,74.81,1.44,1,7.2
790,8.51,74.89,1.48,1,2.4
791,7.96,74.4,1.3,1,7.2
792,8.3,75.31,1.28,0,7.2
793,8.2,75.06,1.21,0,7.2
794,8.56,74.66,1.24,1,2.4
795,8.57,75.41,1.19,1,2.4
796,8.68,75.81,1.34,1,2.4
797,8.53,75.5,1.23,1,2.4
798,9.2,76.19,1.23,1,2.4
799,9.78,76.14,1.3,1,2.4
800,7.11,76.83,1.27,0,7.2
801,7.2,77.3,1.25,0,7.2
802,7.4,77.48,1.34,1,7.2
803,7.72,78.01,1.33,0,7.2
804,7.6,77.67,1.44,1,7.2
805,8.54,77.47,1.18,1,2.4
806,8.53,77.37,1.1,1,2.4
807,8.32,77.35,1.04,0,7.2
808,8.52,77.58,1.07,1,2.4
809,8.53,77.98,0.78,1,2.4
810,8.31,77.93,0.85,1,7.2
811,8.76,77.2,0.71,1,2.4
812,8.72,77.01,0.69,1,2.4
813,8.91,77.16,0.72,1,2.4
814,9.35,76.47,0.73,1,2.4
815,9.17,77.19,0.51,1,2.4
816,8.52,77.34,0.63,1,2.4
817,8.75,76.94,0.78,1,2.4
818,8.38,77.59,0.67,0,7.2
819,8.28,76.96,0.87,1,7.2
820,8.32,77.54,0.79,0,7.2
821,8.64,77.14,0.94,1,2.4
822,8.26,77.32,1.04,1,7.2
823,8.35,77.79,1.13,0,7.2
824,8.04,77.91,0.94,1,7.2
825,7.41,78.69,0.73,0,7.2
826,7.81,79.05,0.74,1,7.2
827,7.35,78.17,0.71,0,7.2
828,7.53,78.43,0.75,1,7.2
829,7.53,78.8,0.83,0,7.2
830,7.47,78.06,0.78,1,7.2
831,7.0,78.28,0.89,1,7.2
832,6.89,78.99,0.89,1,7.2
833,6.46,79.94,0.82,0,7.2
834,6.69,80.23,1.07,0,7.2
835,6.33,80.32,1.06,1,7.2
836,6.25,80.87,0.96,0,7.2
837,6.58,80.77,0.96,1,7.2
838,6.05,80.0,0.89,0,7.2
839,6.0,80.44,1.01,0,7.2
840,6.5,81.38,0.98,0,7.2
841,6.79,82.14,1.11,0,7.2
842,6.7,80.68,1.1,1,7.2
843,7.03,81.0,1.1,1,7.2
844,7.31,80.83,1.05,0,7.2
845,7.36,81.63,1.08,1,7.2
846,6.96,81.43,1.09,0,7.2
847,6.8,81.35,0.96,0,7.2
848,6.98,81.48,1.01,1,7.2
849,7.02,82.07,1.04,0,7.2
850,6.72,70.25,1.98,1,7.2
851,6.79,69.68,2.04,1,7.2
852,6.74,69.79,1.96,1,7.2
853,7.04,69.92,2.04,1,7.2
854,7.4,69.86,2.02,0,7.2
855,7.26,69.75,1.94,0,7.2
856,7.06,69.4,1.77,0,7.2
857,6.99,69.27,1.75,1,7.2
858,6.48,69.04,1.69,0,7.2
859,6.79,68.8,1.65,0,7.2
860,7.2,68.23,1.61,0,7.2
861,7.3,68.21,1.53,0,7.2
862,7.71,68.35,1.55,0,7.2
863,7.39,68.53,1.45,0,7.2
864,7.14,68.52,1.26,1,7.2
865,7.02,68.46,1.2,0,7.2
866,7.18,69.28,1.31,1,7.2
867,7.39,69.48,1.12,1,7.2
868,7.03,69.23,1.29,0,7.2
869,7.01,69.85,1.28,0,7.2
870,6.93,70.38,1.23,1,7.2
871,6.34,70.26,1.2,1,7.2
872,6.41,69.63,1.17,0,7.2
873,7.22,69.78,1.01,0,7.2
874,6.95,69.98,0.88,0,7.2
875,7.04,69.67,0.83,1,7.2
876,7.15,69.58,0.84,0,7.2
877,7.29,70.19,0.79,0,7.2
878,7.32,69.76,0.83,0,7.2
879,7.46,69.21,0.89,0,7.2
880,7.35,69.48,0.92,0,7.2
881,7.47,69.16,0.97,0,7.2
882,7.25,69.03,1.05,0,7.2
883,7.24,68.56,0.99,0,7.2
884,7.22,69.01,1.15,0,7.2
885,7.16,67.64,1.1,0,7.2
886,7.51,67.45,1.04,0,7.2
887,7.18,67.84,1.06,0,7.2
888,6.99,67.84,1.06,0,7.2
889,6.83,67.69,1.09,0,7.2
890,6.37,67.54,1.12,0,7.2
891,6.1,67.34,1.0,1,7.2
892,6.53,67.03,1.04,0,7.2
893,6.39,67.37,1.22,1,7.2
894,6.2,67.29,1.37,0,7.2
895,6.24,67.19,1.37,1,7.2
896,6.39,67.29,1.44,0,7.2
897,5.95,67.72,1.39,1,7.2
898,6.05,67.99,1.3,1,7.2
899,5.76,68.43,1.44,1,7.2
900,6.2,69.81,1.07,0,7.2
901,6.14,70.21,0.98,0,7.2
902,5.94,69.21,1.0,0,7.2
903,6.16,68.94,0.92,0,7.2
904,6.49,68.88,1.0,1,7.2
905,6.2,69.51,0.93,0,7.2
906,6.01,69.35,1.1,1,7.2
907,5.88,69.86,1.12,1,7.2
908,5.87,69.21,1.16,1,7.2
909,5.65,69.42,1.09,0,7.2
910,5.1,70.11,1.05,0,12.0
911,5.06,69.65,1.07,0,12.0
912,5.08,70.19,1.0,0,12.0
913,5.58,70.52,1.01,0,7.2
914,5.83,70.16,0.93,0,7.2
915,5.75,70.32,0.91,1,7.2
916,6.02,71.08,0.88,1,7.2
917,6.16,71.42,0.95,0,7.2
918,6.02,70.66,0.89,0,7.2
919,6.25,69.91,0.9,1,7.2
920,5.93,70.02,0.96,1,7.2
921,6.02,69.77,1.0,0,7.2
922,5.66,69.87,0.96,1,7.2
923,5.98,69.23,0.99,0,7.2
924,6.43,69.44,0.92,0,7.2
925,6.69,69.37,0.84,0,7.2
926,6.64,69.58,0.92,0,7.2
927,6.27,69.85,0.89,1,7.2
928,6.05,69.46,1.05,0,7.2
929,6.07,69.98,1.18,0,7.2
930,6.2,70.07,1.17,0,7.2
931,6.11,70.86,1.14,0,7.2
932,5.58,71.01,1.07,0,7.2
933,5.3,70.79,1.01,0,12.0
934,5.85,70.87,0.98,1,7.2
935,5.66,70.44,0.87,1,7.2
936,5.65,70.12,0.72,0,7.2
937,5.35,69.98,0.66,0,12.0
938,5.0,68.92,0.69,0,12.0
939,5.23,68.72,0.66,0,12.0
940,5.23,69.51,0.51,0,12.0
941,5.1,68.65,0.54,0,12.0
942,5.06,68.75,0.56,0,12.0
943,5.36,69.02,0.64,0,12.0
944,5.04,69.62,0.57,0,12.0
945,4.84,69.76,0.6,0,12.0
946,4.52,69.67,0.75,0,12.0
947,4.08,70.41,0.73,0,12.0
948,3.37,69.73,0.63,0,12.0
949,3.19,69.68,0.36,0,12.0
950,11.24,67.33,2.32,1,2.4
951,11.18,66.76,2.35,1,2.4
952,11.06,66.51,2.29,1,2.4
953,11.03,66.55,2.24,1,2.4
954,10.92,66.51,2.22,1,2.4
955,10.93,66.17,2.32,1,2.4
956,10.96,65.92,2.36,1,2.4
957,10.94,65.05,2.39,1,2.4
958,10.63,65.52,2.37,1,2.4
959,10.87,65.2,2.37,1,2.4
960,11.23,65.07,2.31,1,2.4
961,11.43,65.39,2.26,1,2.4
962,10.83,65.08,2.33,1,2.4
963,10.6,65.07,2.26,1,2.4
964,10.02,64.74,2.33,1,2.4
965,9.31,64.86,2.21,1,2.4
966,9.49,65.22,2.19,1,2.4
967,9.44,64.82,2.06,1,2.4
968,9.95,64.38,2.21,1,2.4
969,9.69,64.65,2.1,1,2.4
970,9.85,64.48,2.07,1,2.4
971,10.03,64.25,1.93,1,2.4
972,10.26,63.68,1.98,1,2.4
973,10.55,63.49,2.1,1,2.4
974,10.7,63.14,2.24,1,2.4
975,10.35,62.95,2.22,1,2.4
976,10.54,63.51,2.32,1,2.4
977,10.6,63.37,2.14,1,2.4
978,10.21,64.25,1.96,1,2.4
979,9.97,64.83,1.98,1,2.4
980,10.25,65.1,2.12,1,2.4
981,10.34,65.43,2.05,1,2.4
982,10.52,65.23,2.01,1,2.4
983,10.79,65.68,2.17,1,2.4
984,11.27,66.14,2.0,1,2.4
985,11.82,66.6,1.93,1,2.4
986,12.04,66.08,1.99,1,2.4
987,11.64,65.68,2.06,1,2.4
988,11.97,65.84,2.03,1,2.4
989,11.33,65.74,2.08,1,2.4
990,11.24,65.72,2.06,1,2.4
991,11.14,65.76,2.04,1,2.4
992,11.57,64.66,1.98,1,2.4
993,11.31,64.77,1.99,1,2.4
994,11.8,65.74,1.91,1,2.4
995,11.8,65.84,1.83,1,2.4
996,11.99,65.72,1.73,1,2.4
997,11.9,65.22,1.83,1,2.4
998,12.47,65.35,1.84,1,2.4
999,12.52,65.94,1.96,1,2.4
1000,6.71,76.16,1.32,0,7.2
1001,6.69,76.12,1.01,0,7.2
1002,6.78,76.51,0.9,1,7.2
1003,6.46,75.93,0.92,0,7.2
1004,6.86,76.04,1.08,1,7.2
1005,6.53,75.77,0.94,0,7.2
1006,6.29,75.68,0.75,0,7.2
1007,6.17,75.62,0.55,1,7.2
1008,6.67,76.02,0.68,0,7.2
1009,6.44,76.11,0.58,0,7.2
1010,6.35,76.77,0.65,1,7.2
1011,6.67,76.73,0.45,1,7.2
1012,6.45,76.37,0.58,0,7.2
1013,7.26,75.85,0.48,1,7.2
1014,7.56,76.08,0.48,0,7.2
1015,7.7,76.04,0.46,1,7.2
1016,7.17,76.13,0.62,0,7.2
1017,6.69,75.58,0.63,1,7.2
1018,6.48,76.16,0.64,1,7.2
1019,6.69,75.9,0.73,1,7.2
1020,6.87,76.0,0.61,0,7.2
1021,7.2,76.71,0.63,0,7.2
1022,6.65,77.18,0.62,0,7.2
1023,7.05,76.7,0.62,0,7.2
1024,7.15,76.68,0.54,0,7.2
1025,7.81,75.54,0.42,1,7.2
1026,7.72,75.36,0.36,0,7.2
1027,7.49,74.94,0.31,0,7.2
1028,7.53,74.74,0.21,0,7.2
1029,7.73,74.35,0.18,0,7.2
1030,7.48,73.84,0.38,0,7.2
1031,7.58,73.7,0.35,1,7.2
1032,7.89,73.79,0.49,0,7.2
1033,7.43,73.62,0.29,0,7.2
1034,7.24,73.12,0.16,0,7.2
1035,6.94,72.53,0.27,1,7.2
1036,6.65,71.72,0.4,0,7.2
1037,6.78,71.92,0.35,0,7.2
1038,7.03,71.75,0.16,0,7.2
1039,7.29,71.63,0.13,0,7.2
1040,7.4,71.75,0.09,0,7.2
1041,7.54,71.43,0.01,0,7.2
1042,7.52,71.79,0.0,0,7.2
1043,7.51,71.74,0.01,0,7.2
1044,7.51,71.57,0.06,0,7.2
1045,7.68,71.65,0.19,0,7.2
1046,7.81,71.33,0.24,0,7.2
1047,7.37,71.16,0.3,0,7.2
1048,7.3,71.15,0.3,0,7.2
1049,7.17,70.9,0.27,1,7.2
1050,8.62,73.19,2.42,1,2.4
1051,8.55,73.14,2.41,1,2.4
1052,8.57,72.61,2.34,1,2.4
1053,8.18,73.1,2.13,0,7.2
1054,7.85,73.98,1.86,0,7.2
1055,7.75,73.48,1.81,0,7.2
1056,7.79,73.73,1.72,0,7.2
1057,8.13,73.57,1.7,0,7.2
1058,8.31,74.09,1.56,1,7.2
1059,9.11,74.0,1.52,1,2.4
1060,9.46,73.68,1.53,1,2.4
1061,9.48,73.43,1.39,1,2.4
1062,9.57,73.4,1.44,1,2.4
1063,9.41,74.01,1.35,1,2.4
1064,9.93,73.14,1.4,1,2.4
1065,10.07,72.74,1.44,1,2.4
1066,10.45,71.63,1.49,1,2.4
1067,9.7,71.15,1.65,1,2.4
1068,9.53,70.56,1.63,1,2.4
1069,10.15,69.65,1.53,1,2.4
1070,10.6,70.58,1.52,1,2.4
1071,10.23,71.62,1.68,1,2.4
1072,10.43,71.22,1.67,1,2.4
1073,10.38,71.38,1.82,1,2.4
1074,10.65,70.84,1.95,1,2.4
1075,10.74,71.19,2.1,1,2.4
1076,10.41,71.17,2.05,1,2.4
1077,9.94,71.34,2.3,1,2.4
1078,9.38,71.33,2.36,1,2.4
1079,9.42,71.27,2.23,1,2.4
1080,9.49,70.89,2.01,1,2.4
1081,9.85,71.37,2.02,1,2.4
1082,9.92,71.91,2.04,1,2.4
1083,10.19,71.76,2.17,1,2.4
1084,10.29,71.86,2.05,1,2.4
1085,10.37,71.44,1.98,1,2.4
1086,10.13,70.91,2.19,1,2.4
1087,10.53,71.87,2.07,1,2.4
1088,10.55,71.22,2.0,1,2.4
1089,10.27,71.84,1.96,1,2.4
1090,10.59,72.14,2.19,1,2.4
1091,10.15,72.77,2.31,1,2.4
1092,9.86,73.28,2.34,1,2.4
1093,9.79,72.86,2.27,1,2.4
1094,10.4,72.86,2.35,1,2.4
1095,10.17,72.47,2.46,1,2.4
1096,9.76,72.27,2.46,1,2.4
1097,9.8,72.18,2.5,1,2.4
1098,10.0,72.54,2.4,1,2.4
1099,9.92,73.14,2.49,1,2.4
1100,11.86,70.28,3.92,1,2.4
1101,11.44,70.69,3.92,1,2.4
1102,11.58,70.91,3.86,1,2.4
1103,11.89,70.64,3.9,1,2.4
1104,12.26,71.33,3.87,1,2.4
1105,12.4,71.15,4.13,1,2.4
1106,12.64,71.19,4.16,1,2.4
1107,12.76,71.41,4.13,1,2.4
1108,12.64,71.33,4.02,1,2.4
1109,12.86,70.93,3.91,1,2.4
1110,12.85,70.87,3.94,1,2.4
1111,12.68,70.67,4.01,1,2.4
1112,12.87,70.96,4.01,1,2.4
1113,12.92,71.08,3.94,1,2.4
1114,13.36,71.75,4.02,1,2.4
1115,13.24,72.02,4.12,1,2.4
1116,12.87,72.86,3.95,1,2.4
1117,13.08,73.59,3.94,1,2.4
1118,13.04,73.92,4.12,1,2.4
1119,12.95,73.53,4.08,1,2.4
1120,12.48,73.98,4.03,1,2.4
1121,12.42,74.44,3.99,1,2.4
1122,12.65,73.92,4.09,1,2.4
1123,12.75,73.87,4.1,1,2.4
1124,12.37,73.93,4.08,1,2.4
1125,11.99,73.59,4.07,1,2.4
1126,11.81,72.39,4.18,1,2.4
1127,11.76,71.25,4.39,1,2.4
1128,12.14,71.07,4.31,1,2.4
1129,12.26,71.17,4.36,1,2.4
1130,12.01,71.72,4.32,1,2.4
1131,12.21,71.33,4.58,1,2.4
1132,12.42,72.77,4.66,1,2.4
1133,12.25,73.18,4.75,1,2.4
1134,12.36,73.5,4.83,1,2.4
1135,12.06,72.96,4.75,1,2.4
1136,12.1,72.85,4.65,1,2.4
1137,12.33,72.99,4.67,1,2.4
1138,12.26,72.81,4.59,1,2.4
1139,12.54,72.45,4.61,1,2.4
1140,13.04,72.29,4.7,1,2.4
1141,13.21,72.44,4.75,1,2.4
1142,13.18,72.46,4.69,1,2.4
1143,13.19,72.17,4.79,1,2.4
1144,12.68,72.41,4.82,1,2.4
1145,12.75,72.92,4.8,1,2.4
1146,12.83,72.06,4.75,1,2.4
1147,13.09,71.39,4.77,1,2.4
1148,12.88,71.34,4.71,1,2.4
1149,12.51,71.53,4.7,1,2.4
1150,6.42,66.07,1.4,1,7.2
1151,6.27,66.23,1.31,0,7.2
1152,6.41,66.0,1.23,1,7.2
1153,6.44,66.29,1.19,0,7.2
1154,6.91,66.32,1.13,0,7.2
1155,6.64,65.63,0.97,0,7.2
1156,6.79,65.2,0.92,0,7.2
1157,6.52,65.52,1.0,0,7.2
1158,6.57,64.93,0.98,0,7.2
1159,6.35,64.73,0.96,0,7.2
1160,6.51,64.67,1.0,0,7.2
1161,6.35,64.64,1.02,1,7.2
1162,6.71,63.91,0.98,1,7.2
1163,6.61,64.5,1.03,0,7.2
1164,6.23,63.94,0.89,0,7.2
1165,6.63,64.56,0.93,0,7.2
1166,6.55,64.39,0.85,0,7.2
1167,6.24,65.2,0.94,0,7.2
1168,6.09,65.47,1.08,0,7.2
1169,6.05,66.11,0.97,0,7.2
1170,5.72,66.69,0.98,0,7.2
1171,5.54,66.32,0.96,0,7.2
1172,5.38,66.19,0.85,0,12.0
1173,5.37,66.43,0.83,0,12.0
1174,5.57,66.03,0.93,0,7.2
1175,5.6,65.33,0.95,0,7.2
1176,5.53,65.63,1.08,0,7.2
1177,5.33,66.1,1.11,0,12.0
1178,4.87,66.01,1.14,0,12.0
1179,4.93,65.08,1.05,0,12.0
1180,4.91,65.35,0.83,0,12.0
1181,4.86,65.42,0.91,0,12.0
1182,5.07,65.71,0.83,0,12.0
1183,4.49,65.52,0.93,0,12.0
1184,4.91,65.87,0.98,0,12.0
1185,5.03,65.6,0.96,0,12.0
1186,5.53,65.12,1.12,0,7.2
1187,5.43,64.56,1.17,0,12.0
1188,5.52,65.37,1.11,1,7.2
1189,5.24,64.62,1.1,0,12.0
1190,5.21,64.89,1.19,0,12.0
1191,5.2,65.82,1.22,0,12.0
1192,5.09,65.01,1.19,0,12.0
1193,4.99,65.49,1.24,0,12.0
1194,4.64,65.58,1.3,0,12.0
1195,5.1,66.02,1.38,0,12.0
1196,5.11,66.22,1.5,0,12.0
1197,4.71,66.04,1.43,0,12.0
1198,4.83,66.66,1.37,0,12.0
1199,4.11,66.45,1.46,0,12.0
1200,12.84,70.8,2.26,1,2.4
1201,13.06,70.63,2.29,1,2.4
1202,12.93,70.27,2.46,1,2.4
1203,12.96,70.52,2.54,1,2.4
1204,13.0,70.65,2.43,1,2.4
1205,12.73,70.17,2.49,1,2.4
1206,12.76,69.72,2.55,1,2.4
1207,12.92,69.38,2.55,1,2.4
1208,13.08,68.95,2.6,1,2.4
1209,13.17,68.45,2.63,1,2.4
1210,13.28,68.13,2.57,1,2.4
1211,12.98,67.91,2.57,1,2.4
1212,12.82,67.17,2.5,1,2.4
1213,12.69,67.58,2.56,1,2.4
1214,12.94,67.21,2.57,1,2.4
1215,12.22,67.42,2.64,1,2.4
1216,12.11,67.57,2.48,1,2.4
1217,11.87,67.95,2.54,1,2.4
1218,11.75,68.36,2.55,1,2.4
1219,11.6,68.27,2.5,1,2.4
1220,11.24,68.89,2.45,1,2.4
1221,10.99,68.13,2.18,1,2.4
1222,11.2,68.53,2.3,1,2.4
1223,11.16,68.36,2.25,1,2.4
1224,11.03,68.92,2.25,1,2.4
1225,11.14,68.7,2.38,1,2.4
1226,10.57,68.09,2.42,1,2.4
1227,11.1,67.98,2.34,1,2.4
1228,11.4,68.14,2.46,1,2.4
1229,11.01,68.75,2.31,1,2.4
1230,10.93,68.95,2.33,1,2.4
1231,11.24,68.04,2.34,1,2.4
1232,11.6,68.07,2.23,1,2.4
1233,11.91,67.75,2.15,1,2.4
1234,11.62,67.65,2.16,1,2.4
1235,11.24,67.12,2.09,1,2.4
1236,10.95,67.13,2.13,1,2.4
1237,11.02,67.25,2.3,1,2.4
1238,11.15,67.64,2.26,1,2.4
1239,11.43,67.41,2.3,1,2.4
1240,11.02,67.49,2.2,1,2.4
1241,11.3,67.93,2.15,1,2.4
1242,11.91,67.79,1.99,1,2.4
1243,11.68,67.26,2.03,1,2.4
1244,11.31,66.99,2.06,1,2.4
1245,11.35,66.99,2.07,1,2.4
1246,11.24,66.19,2.03,1,2.4
1247,11.38,66.12,2.07,1,2.4
1248,11.21,66.61,1.82,1,2.4
1249,11.25,67.29,1.97,1,2.4
1250,9.29,76.48,4.39,1,2.4
1251,9.23,76.02,4.27,1,2.4
1252,9.54,76.41,4.34,1,2.4
1253,9.78,76.33,4.27,1,2.4
1254,9.49,75.78,4.4,1,2.4
1255,9.34,76.31,4.38,1,2.4
1256,9.14,75.76,4.32,1,2.4
1257,9.56,75.22,4.53,1,2.4
1258,9.31,75.6,4.52,1,2.4
1259,9.21,74.96,4.51,1,2.4
1260,8.87,74.12,4.52,1,2.4
1261,8.68,74.96,4.62,1,2.4
1262,9.19,74.62,4.63,1,2.4
1263,8.4,74.48,4.64,0,7.2
1264,8.38,74.65,4.73,1,7.2
1265,8.38,75.32,4.77,1,7.2
1266,7.93,74.0,4.81,0,7.2
1267,7.9,73.62,4.8,0,7.2
1268,8.2,73.51,4.86,0,7.2
1269,8.05,72.58,4.87,0,7.2
1270,7.92,72.98,4.84,0,7.2
1271,7.85,72.9,4.99,0,7.2
1272,7.7,72.42,4.97,1,7.2
1273,7.85,71.75,4.96,1,7.2
1274,8.4,71.58,4.99,0,7.2
1275,8.24,71.53,4.88,0,7.2
1276,8.12,71.5,4.92,0,7.2
1277,8.2,70.65,5.0,0,7.2
1278,8.53,69.87,4.7,1,2.4
1279,8.7,69.99,4.59,1,2.4
1280,8.4,69.5,4.6,0,7.2
1281,8.21,69.4,4.48,0,7.2
1282,7.96,68.84,4.46,1,7.2
1283,7.8,68.76,4.5,0,7.2
1284,7.81,69.04,4.69,1,7.2
1285,7.66,70.03,4.92,0,7.2
1286,7.66,70.62,4.78,0,7.2
1287,7.82,70.69,4.97,1,7.2
1288,7.35,71.37,4.91,0,7.2
1289,7.5,70.95,4.72,1,7.2
1290,7.93,70.91,4.53,1,7.2
1291,8.2,70.53,4.46,0,7.2
1292,8.25,71.63,4.51,0,7.2
1293,8.23,72.15,4.53,0,7.2
1294,7.98,72.87,4.52,0,7.2
1295,7.72,72.68,4.58,1,7.2
1296,7.95,72.53,4.57,0,7.2
1297,8.09,73.51,4.6,0,7.2
1298,8.05,73.24,4.46,0,7.2
1299,7.73,72.74,4.4,0,7.2
1300,11.11,74.13,3.03,1,2.4
1301,11.17,73.91,3.05,1,2.4
1302,11.62,74.21,3.1,1,2.4
1303,11.49,73.47,3.08,1,2.4
1304,11.86,72.7,2.98,1,2.4
1305,11.89,72.21,2.9,1,2.4
1306,11.77,71.53,2.8,1,2.4
1307,11.98,70.87,2.64,1,2.4
1308,11.79,71.24,2.62,1,2.4
1309,11.65,71.26,2.45,1,2.4
1310,11.8,71.45,2.41,1,2.4
1311,12.1,70.89,2.52,1,2.4
1312,12.15,70.72,2.52,1,2.4
1313,12.11,71.33,2.41,1,2.4
1314,11.88,71.85,2.35,1,2.4
1315,12.15,72.7,2.31,1,2.4
1316,12.36,72.12,2.38,1,2.4
1317,12.42,72.36,2.32,1,2.4
1318,11.92,72.61,2.11,1,2.4
1319,11.83,73.08,2.13,1,2.4
1320,12.41,73.59,2.07,1,2.4
1321,12.42,73.57,1.91,1,2.4
1322,12.14,73.29,1.71,1,2.4
1323,12.15,73.17,1.54,1,2.4
1324,12.27,73.52,1.56,1,2.4
1325,12.17,73.82,1.63,1,2.4
1326,12.27,73.41,1.66,1,2.4
1327,12.63,73.11,1.87,1,2.4
1328,12.47,73.13,1.8,1,2.4
1329,12.53,72.25,1.74,1,2.4
1330,12.21,72.32,1.84,1,2.4
1331,12.4,71.14,2.05,1,2.4
1332,12.49,70.75,2.06,1,2.4
1333,12.54,70.41,2.08,1,2.4
1334,12.36,70.21,2.01,1,2.4
1335,11.93,70.29,2.07,1,2.4
1336,12.08,70.69,2.11,1,2.4
1337,11.92,71.11,1.97,1,2.4
1338,11.65,70.63,2.08,1,2.4
1339,11.94,70.88,2.19,1,2.4
1340,11.67,71.05,2.17,1,2.4
1341,11.93,70.99,2.13,1,2.4
1342,12.09,71.43,2.07,1,2.4
1343,12.07,70.9,1.82,1,2.4
1344,12.13,71.21,1.84,1,2.4
1345,11.55,71.03,1.62,1,2.4
1346,11.96,70.49,1.75,1,2.4
1347,12.24,70.04,1.63,1,2.4
1348,12.35,69.62,1.64,1,2.4
1349,12.2,68.72,1.42,1,2.4
1350,4.29,72.62,1.0,0,12.0
1351,4.44,73.59,0.94,0,12.0
1352,4.09,73.18,0.91,0,12.0
1353,4.11,73.24,1.09,0,12.0
1354,4.59,73.89,1.35,0,12.0
1355,4.84,74.45,1.43,0,12.0
1356,5.03,74.64,1.39,0,12.0
1357,4.66,74.58,1.44,0,12.0
1358,4.68,74.05,1.43,0,12.0
1359,4.61,74.01,1.48,0,12.0
1360,4.83,73.76,1.57,0,12.0
1361,5.17,73.92,1.64,0,12.0
1362,5.46,73.38,1.75,0,12.0
1363,5.22,73.03,1.77,0,12.0
1364,4.58,73.12,1.86,0,12.0
1365,4.09,73.66,1.79,0,12.0
1366,4.15,73.38,1.85,0,12.0
1367,4.46,73.71,1.85,0,12.0
1368,4.31,73.67,1.92,0,12.0
1369,4.52,73.95,1.79,0,12.0
1370,4.51,73.63,1.85,0,12.0
1371,4.28,73.86,1.83,0,12.0
1372,3.72,74.32,1.82,0,12.0
1373,4.1,73.49,1.79,0,12.0
1374,4.04,73.63,1.66,0,12.0
1375,4.2,74.58,1.71,0,12.0
